R	312987	12	[V!θ[M!()1x1[=[-[F![=[-[N!2.6860917[V!…]]]],o[V!ln[V!π[+[V!γ[+[V!π[/[N!2[+[N!3[V!ln[N!2]]]]]]]]]]]],u[N!2]]]],w[N!0]],a[′]]	0.0238095
R	294577	355	[V!ζ[M!()1x1[T!= Derivative of[V!ζ[M!()1x1[=[-[∑[F![=[-[N!0.9375482543[V!…]]]],o[V!ln[V!n]],u[V!n,a[N!2]]],o[V!∞],u[V!n[=[N!2]]]]]],w[N!2]]]],w[N!2]],a[′]]	0.0238095
R	303685	14	[V!M[=[-[N!6[+[N!12[/[R![-[N!8[/[R![+[N!6[/[N!2[-[N!24[/[R![+[V!⋯[=[-[N!1.74756[V!…[.]]]]]]],w[N!5]]]]]]]]],w[N!3]]]]],w[N!2]]]]]]]]]	0.0176991
R	305790	33	[V!c[=[-[F![;[V!c[=[-[F![;[V!c[=[F![;[V!c[=[-[F![V!…],o[N!19],u[N!48600]]]],b[N!5]]],o[N!7],u[N!3240]]],b[N!4]]],o[N!1],u[N!108]]]],b[N!3]]],o[N!1],u[N!6]]]],b[N!2]]	0.0175439
R	304685	11	[V!H[M!()1x3[=[-[∑[V!…[∑[V!P[M!()1x3[V!log[M!&lsqb;&rsqb;1x1,w[V!P[M!()1x3,w[V!x[&comma;],b[N!1],e[V!…[&comma;],e[V!x,b[V!n]]]]]]],b[N!2]],w[V!x[&comma;],b[N!1],e[V!…[&comma;],e[V!x,b[V!n]]]]]],u[V!x,b[V!n]]]],u[V!x,b[N!1]]]]],w[V!X[&comma;],b[N!1],e[V!…[&comma;],e[V!X,b[V!n]]]]]]	0.0138889
R	301667	3	[N!1[&comma;[N!1[&comma;[N!2[&comma;[N!3[&comma;[N!1[&comma;[-[N!2[&comma;[-[N!3[&comma;[-[N!5[&comma;[-[N!2[&comma;[-[N!3[&comma;[V!…[T!for the signs[+[&comma;[+[&comma;[+[&comma;[-[&comma;[-[&comma;[+[&comma;[-[&comma;[-[&comma;[V!…[.]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]	0.0115607
R	300203	48	[M!4x2,w[V!e,a[V!π[R!,w[N!19]]],e[≈[M!()1x1[-[N!6.000 010[V!…]]],a[N!3],w[N!5[V!x]]],e[V!e,a[V!π[R!,w[N!43]]],e[≈[M!()1x1[-[N!6.000 000 010[V!…]]],a[N!3],w[N!5[V!x]]],e[V!e,a[V!π[R!,w[N!67]]],e[≈[M!()1x1[-[N!6.000 000 000 061[V!…]]],a[N!3],w[N!5[V!x]]],e[V!e,a[V!π[R!,w[N!163]]],e[≈[M!()1x1[-[N!6.000 000 000 000 000 034[V!…]]],a[N!3],w[N!5[V!x]]]]]]]]]]]]	0.0108108
R	300203	52	[M!3x2,w[V!e,a[V!π[R!,w[N!163]]],e[=[M!()1x1[-[N!24.000 000 000 000 001 05[V!…]]],a[N!24],w[F!,o[V!e[V!η[M!()1x1,w[V!τ]]],a[V!π[V!i[/[N!24]]]]],u[V!η[M!()1x1,w[N!2[V!τ]]]]]],e[V!e,a[V!π[R!,w[N!163]]],e[=[M!()1x1[-[N!12.000 000 000 000 000 21[V!…]]],a[N!12],w[F!,o[V!e[V!η[M!()1x1,w[V!τ]]],a[V!π[V!i[/[N!12]]]]],u[V!η[M!()1x1,w[N!3[V!τ]]]]]],e[V!e,a[V!π[R!,w[N!163]]],e[=[M!()1x1[-[N!6.000 000 000 000 000 034[V!…]]],a[N!6],w[F!,o[V!e[V!η[M!()1x1,w[V!τ]]],a[V!π[V!i[/[N!6]]]]],u[V!η[M!()1x1,w[N!5[V!τ]]]]]]]]]]]]]	0.00743494
R	310252	197	[M!4x2,w[M!()2x1,w[-[V!n],e[V!k]],e[=[F!,o[-[V!n[⋅[-[M!()1x1[V!…[-[M!()1x1[⋅[-[M!()1x1,w[V!n[+[V!k[-[N!1]]]]]]]],w[V!n[+[V!k[-[N!2]]]]]]]],w[V!n[+[N!1]]]]]]]],u[V!k[!]]],e[W!,e[=[M!()1x1[F!,o[V!n[⋅[M!()1x1[⋅[M!()1x1[V!⋯[M!()1x1,w[V!n[+[V!k[-[N!1]]]]]]],w[V!n[+[N!2]]]]],w[V!n[+[N!1]]]]]],u[V!k[!]]],a[V!k],w[-[N!1]]],e[W!,e[=[M!()1x1[M!()2x1,w[V!n[+[V!k[-[N!1]]]],e[V!k]]],a[V!k],w[-[N!1]]],e[W!,e[=[M!()1x1[M!()1x1[.],w[M!()2x1,w[V!n,e[V!k]]]],a[V!k],w[-[N!1]]]]]]]]]]]]	0.00617284
R	300203	45	[M!4x2,w[V!e,a[V!π[R!,w[N!19]]],e[≈[N!3[M!()1x1[-[N!12.000 06[V!…]]],a[-[N!2]],w[N!3[-[R!,w[N!2[M!()1x1,w[-[N!3[+[N!1[R!,w[N!3[⋅[N!19]]]]]]]]]]]]]],a[N!5]],e[V!e,a[V!π[R!,w[N!43]]],e[≈[N!3[M!()1x1[-[N!12.000 000 061[V!…]]],a[-[N!2]],w[N!9[-[R!,w[N!2[M!()1x1,w[-[N!39[+[N!7[R!,w[N!3[⋅[N!43]]]]]]]]]]]]]],a[N!5]],e[V!e,a[V!π[R!,w[N!67]]],e[≈[N!3[M!()1x1[-[N!12.000 000 000 36[V!…]]],a[-[N!2]],w[N!21[-[R!,w[N!2[M!()1x1,w[-[N!219[+[N!31[R!,w[N!3[⋅[N!67]]]]]]]]]]]]]],a[N!5]],e[V!e,a[V!π[R!,w[N!163]]],e[≈[N!3[M!()1x1[-[N!12.000 000 000 000 000 21[V!…]]],a[-[N!2]],w[N!231[-[R!,w[N!2[M!()1x1,w[-[N!26 679[+[N!2 413[R!,w[N!3[⋅[N!163]]]]]]]]]]]]]],a[N!5]]]]]]]]]]]	0.00488998
R	312002	35	[M!3x1,w[V!γ[M!()1x1[=[N!2[V!π[V!ln[V!Γ[M!()1x1[-[F![V!ln[V!π[-[F![V!ln[N!2[-[M!()1x1[V!ln[N!2[-[F![+[V!γ[=[-[N!5.518076350[V!…]]]],b[N!1]]],o[V!γ[V!π]],u[N!2]]]]],w[N!3[V!γ[+[N!2[V!π]]]]]]]],a[N!2]],o[N!7],u[N!2]]]]],o[N!3[V!π]],u[N!2]]],w[F!,o[N!1],u[N!4]]]]]]]],w[F!,o[N!1],u[N!4]]],b[N!1],e[V!γ[M!()1x1[=[-[N!2[V!π[V!ln[V!Γ[M!()1x1[+[F![V!ln[V!π[-[F![V!ln[N!2[-[M!()1x1[V!ln[N!2[+[F![+[V!γ[=[-[N!0.3912989024[V!…]]]],b[N!1]]],o[V!γ[V!π]],u[N!2]]]]],w[N!3[V!γ[-[N!2[V!π]]]]]]]],a[N!2]],o[N!7],u[N!2]]]]],o[N!3[V!π]],u[N!2]]],w[F!,o[N!1],u[N!4]]]]]]]]],w[F!,o[N!3],u[N!4]]],b[N!1],e[V!γ[M!()1x1[=[-[F![V!ln[N!3[-[F![V!ln[N!3[+[F![M!{}1x1[+[V!γ[=[-[N!3.259557515[V!…]]]],b[N!1]]],w[V!ln[N!3[-[N!8[V!ln[N!2[V!π[-[N!2[V!γ[+[N!12[V!ln[V!Γ[M!()1x1,w[F!,o[N!1],u[N!3]]]]]]]]]]]]]]]]]],o[V!π],u[N!4[R!,w[N!3]]]]]],a[N!2]],o[N!3],u[N!4]]]]],o[N!3[V!γ]],u[N!2]]]],w[F!,o[N!1],u[N!3]]],b[N!1]]]]]	0.00330579
R	312002	36	[M!5x1,w[V!γ[M!()1x1[=[-[F![V!ln[N!3[-[F![V!ln[N!3[-[F![M!{}1x1[+[V!γ[=[-[N!0.5989062842[V!…]]]],b[N!1]]],w[V!ln[N!3[-[N!8[V!ln[N!2[V!π[-[N!2[V!γ[+[N!12[V!ln[V!Γ[M!()1x1,w[F!,o[N!1],u[N!3]]]]]]]]]]]]]]]]]],o[V!π],u[N!4[R!,w[N!3]]]]]],a[N!2]],o[N!3],u[N!4]]]]],o[N!3[V!γ]],u[N!2]]]],w[F!,o[N!2],u[N!3]]],b[N!1],e[V!γ[M!()1x1[=[-[F![V!ln[N!3[-[F![V!ln[N!3[-[V!ln[N!2[-[M!()1x1[V!ln[N!2[+[F![V!ln[V!Γ[M!()1x1,w[F!,o[N!1],u[N!6]]]]],o[N!3[V!π[R!,w[N!3]]]],u[N!2]]]]],w[N!3[V!ln[N!3[+[N!2[V!γ]]]]]]]]],a[N!2]]]],a[N!2]],o[N!3],u[N!4]]]]],o[N!3[V!γ]],u[N!2]]]],w[F!,o[N!1],u[N!6]]],b[N!1],e[-[F![M!{}1x1[+[V!γ[=[-[N!10.74258252[V!…]]]],b[N!1]]],w[N!3[V!ln[N!3[+[N!11[V!ln[N!2[+[F![V!ln[V!π[+[N!3[V!γ]]]]],o[N!15],u[N!2]]]]]]]]]]],o[V!π],u[N!2[R!,w[N!3]]]],e[V!γ[M!()1x1[=[-[F![V!ln[N!3[-[F![V!ln[N!3[-[V!ln[N!2[-[M!()1x1[V!ln[N!2[-[F![V!ln[V!Γ[M!()1x1,w[F!,o[N!1],u[N!6]]]]],o[N!3[V!π[R!,w[N!3]]]],u[N!2]]]]],w[N!3[V!ln[N!3[+[N!2[V!γ]]]]]]]]],a[N!2]]]],a[N!2]],o[N!3],u[N!4]]]]],o[N!3[V!γ]],u[N!2]]]],w[F!,o[N!5],u[N!6]]],b[N!1],e[+[F![M!{}1x1[+[V!γ[=[-[N!0.2461690038[V!…]]]],b[N!1]]],w[N!3[V!ln[N!3[+[N!11[V!ln[N!2[+[F![V!ln[V!π[+[N!3[V!γ]]]]],o[N!15],u[N!2]]]]]]]]]]],o[V!π],u[N!2[R!,w[N!3]]]]]]]]]]	0.00242424
R	312002	37	[M!15x2,w[V!γ[M!()1x1[=],w[F!,o[N!1],u[N!5]]],b[N!1],e[V!γ[+[F![M!{}1x1[+[F![V!ln[V!Γ[M!()1x1,w[F!,o[N!1],u[N!5]]]]],o[V!π[R!,w[N!10[+[N!2[R!,w[N!5]]]]]]],u[N!2]]],w[V!ζ[M!()1x2[+[V!ζ[M!()1x2,w[N!0[&comma;],e[F!,o[N!4],u[N!5]]]],a[V!′′]]],w[N!0[&comma;],e[F!,o[N!1],u[N!5]]]],a[V!′′]]],o[R!,w[N!5]],u[N!2]]],b[N!1],e[W!,e[+[F![V!ln[V!Γ[M!()1x1[+[M!{}1x1[⋅[V!γ]],w[F![V!ln[N!2[-[F![V!ln[M!()1x1[-[F![V!ln[N!5[-[F!,o[V!π[R!,w[N!25[+[N!10[R!,w[N!5]]]]]]],u[N!10]]]]],o[N!5],u[N!4]]],w[N!1[+[R!,w[N!5]]]]]],o[R!,w[N!5]],u[N!2]]]]],o[R!,w[N!5]],u[N!2]]]],w[F!,o[N!2],u[N!5]]]]],o[V!π[R!,w[N!10[-[N!2[R!,w[N!5]]]]]]],u[N!2]],e[W!,e[-[F![M!{}1x1[⋅[V!ln[M!()1x1[+[F![V!ln[N!2[+[F![V!ln[N!5],a[N!2]],o[R![M!()1x1,w[N!1[-[R!,w[N!5]]]]],w[N!5]],u[N!8]]]],a[N!2]],o[R!,w[N!5]],u[N!2]]],w[N!1[+[R!,w[N!5]]]]]]],w[V!ln[N!2[+[V!ln[N!5[+[V!ln[V!π[+[F!,o[V!π[R!,w[N!25[-[N!10[R!,w[N!5]]]]]]],u[N!10]]]]]]]]]]]],o[R!,w[N!5]],u[N!2]],e[W!,e[+[F![V!ln[N!2[⋅[V!ln[N!5[+[F![V!ln[N!2[⋅[V!ln[V!π[+[F![V!ln[N!5[⋅[V!ln[V!π[-[F![V!ln[N!2]],o[V!π[M!()1x1,w[N!2[R![+[N!5[R!,w[N!25[+[N!2[R!,w[N!5]]]]]]]],w[N!25[+[N!10[R!,w[N!5]]]]]]]]],u[N!20]]]]]]]],o[R!,w[N!5]],u[N!4]]]]]]]],o[R!,w[N!5]],u[N!2]]]]]]]],o[N!3[R!,w[N!5]]],u[N!4]],e[W!,e[-[F![V!ln[N!5[-[F![V!ln[V!π]],o[V!π[M!()1x1,w[N!5[R![+[R!,w[N!25[+[N!10[R!,w[N!5]]]]]]],w[N!5[+[N!2[R!,w[N!5]]]]]]]]],u[N!10]]]]],o[V!π[M!()1x1,w[N!4[R![-[N!5[R!,w[N!5[+[N!2[R!,w[N!5]]]]]]]],w[N!25[+[N!10[R!,w[N!5]]]]]]]]],u[N!40]],e[W!,e[=[-[N!8.030205511[V!…]]],e[V!γ[M!()1x1[=],w[F!,o[N!1],u[N!8]]],b[N!1],e[V!γ[+[R![M!{}1x1[+[N!2[V!π[R![V!ln[V!Γ[M!()1x1[-[V!π[R![M!()1x1[V!ln[V!Γ[M!()1x1,w[F!,o[N!1],u[N!4]]]]],w[N!1[-[R!,w[N!2]]]]],w[N!2]]]],w[F!,o[N!1],u[N!8]]]]],w[N!2]]]]],w[V!ζ[M!()1x2[+[V!ζ[M!()1x2,w[N!0[&comma;],e[F!,o[N!7],u[N!8]]]],a[V!′′]]],w[N!0[&comma;],e[F!,o[N!1],u[N!8]]]],a[V!′′]]],w[N!2]]],b[N!1],e[W!,e[-[M!{}1x1[⋅[V!γ[-[F![M!()1x1[⋅[V!ln[M!()1x1,w[N!1[+[R!,w[N!2]]]]]]],w[V!π[+[N!8[V!ln[N!2[+[N!2[V!ln[V!π]]]]]]]]]],o[N!1],u[R!,w[N!2]]]]]],w[F![V!π[+[N!4[V!ln[N!2[+[R![V!ln[M!()1x1,w[N!1[+[R!,w[N!2]]]]]],w[N!2]]]]]]]],o[N!1[+[R!,w[N!2]]]],u[N!2]]],e[W!,e[-[F![V!ln[N!2[+[F![V!ln[N!2[⋅[V!ln[V!π[-[F![V!ln[N!2[-[F![V!ln[V!π]],o[V!π[M!()1x1,w[N!3[+[N!2[R!,w[N!2]]]]]]],u[N!2]]]]],o[V!π[M!()1x1,w[N!10[+[N!11[R!,w[N!2]]]]]]],u[N!4]]]]]]]],o[N!1],u[R!,w[N!2]]]]],a[N!2]],o[N!7[M!()1x1,w[N!4[-[R!,w[N!2]]]]]],u[N!4]],e[W!,e[=[-[N!16.64171976[V!…]]],e[V!γ[M!()1x1[=],w[F!,o[N!1],u[N!12]]],b[N!1],e[V!γ[+[R![M!{}1x1[+[N!4[V!π[V!ln[V!Γ[M!()1x1[+[N!3[V!π[R![V!ln[V!Γ[M!()1x1,w[F!,o[N!1],u[N!3]]]]],w[N!3]]]]],w[F!,o[N!1],u[N!4]]]]]]]],w[V!ζ[M!()1x2[+[V!ζ[M!()1x2,w[N!0[&comma;],e[F!,o[N!11],u[N!12]]]],a[V!′′]]],w[N!0[&comma;],e[F!,o[N!1],u[N!12]]]],a[V!′′]]],w[N!3]]],b[N!1],e[W!,e[-[M!{}1x1[⋅[V!γ]],w[F![V!π[+[F![V!ln[N!3[-[R![M!()1x1[V!ln[N!2[+[N!2[R![V!ln[M!()1x1,w[N!1[+[R!,w[N!3]]]]]],w[N!3]]]]]],w[N!1[-[R!,w[N!3]]]]],w[N!3]]]]],o[N!3],u[N!2]]]],o[N!2[+[R!,w[N!3]]]],u[N!2]]],e[W!,e[-[N!2[R![M!()1x1[⋅[V!ln[M!()1x1[-[F![V!ln[N!2[-[F![V!ln[N!3],a[N!2]],o[N!3],u[N!4]]]],a[N!2]],o[N!7[-[N!6[R!,w[N!3]]]]],u[N!2]]],w[N!1[+[R!,w[N!3]]]]]]],w[N!3[V!ln[N!2[+[V!ln[N!3[+[V!ln[V!π]]]]]]]]]],w[N!3]]],e[W!,e[+[F![V!ln[N!3[⋅[V!ln[N!2[+[R![V!ln[N!2[⋅[V!ln[V!π[-[F![V!ln[N!2]],o[V!π[M!()1x1,w[N!17[+[N!8[R!,w[N!3]]]]]]],u[N!2[R!,w[N!3]]]]]]]]]],w[N!3]]]]]]]],o[N!3[R![M!()1x1,w[N!1[-[R!,w[N!3]]]]],w[N!3]]],u[N!2]],e[W!,e[+[F![V!ln[N!3[-[V!π[R![M!()1x1[V!ln[V!π[=[-[N!29.84287823[V!…]]]]]],w[N!2[+[R!,w[N!3]]]]],w[N!3]]]]]],o[V!π[M!()1x1[R!,w[N!3]],w[N!1[-[R!,w[N!3]]]]]],u[N!4]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]	0.000824742
I	qt	0.33
I	post	42
I	postsk	0
I	expr	40
I	exprsk	0
I	doc	24

Q	NTCIR12-MathWiki-2
E	[V!𝔓]
R	289897	0	[V!𝔓]	1
R	289910	0	[V!𝔓]	1
R	289910	1	[V!𝔓]	1
R	291805	0	[V!𝔓]	1
R	291805	1	[V!𝔓]	1
R	291805	2	[V!𝔓]	1
R	291807	20	[V!𝔓]	1
R	291810	0	[V!𝔓]	1
R	291836	0	[V!𝔓]	1
R	291838	0	[V!𝔓]	1
R	291843	0	[V!𝔓]	1
R	291843	1	[V!𝔓]	1
R	291843	2	[V!𝔓]	1
R	291846	0	[V!𝔓]	1
R	291899	0	[V!𝔓]	1
R	291899	1	[V!𝔓]	1
R	291899	2	[V!𝔓]	1
R	291899	3	[V!𝔓]	1
R	291899	4	[V!𝔓]	1
R	291899	5	[V!𝔓]	1
R	291899	6	[V!𝔓]	1
R	291899	7	[V!𝔓]	1
R	291899	8	[V!𝔓]	1
R	291899	9	[V!𝔓]	1
R	291899	10	[V!𝔓]	1
R	291899	11	[V!𝔓]	1
R	291899	12	[V!𝔓]	1
R	291899	13	[V!𝔓]	1
R	291899	14	[V!𝔓]	1
R	291899	15	[V!𝔓]	1
R	291899	16	[V!𝔓]	1
R	291899	17	[V!𝔓]	1
R	291899	18	[V!𝔓]	1
R	291899	19	[V!𝔓]	1
R	291899	20	[V!𝔓]	1
R	291899	21	[V!𝔓]	1
R	291899	22	[V!𝔓]	1
R	291899	23	[V!𝔓]	1
R	291899	24	[V!𝔓]	1
R	291899	25	[V!𝔓]	1
R	291899	26	[V!𝔓]	1
R	291899	27	[V!𝔓]	1
R	291899	28	[V!𝔓]	1
R	291899	29	[V!𝔓]	1
R	291899	30	[V!𝔓]	1
R	291899	31	[V!𝔓]	1
R	291899	32	[V!𝔓]	1
R	291899	33	[V!𝔓]	1
R	291899	34	[V!𝔓]	1
R	291899	35	[V!𝔓]	1
R	291899	36	[V!𝔓]	1
R	291899	37	[V!𝔓]	1
R	291899	38	[V!𝔓]	1
R	291899	39	[V!𝔓]	1
R	291899	40	[V!𝔓]	1
R	291899	41	[V!𝔓]	1
R	291899	42	[V!𝔓]	1
R	291899	43	[V!𝔓]	1
R	291899	44	[V!𝔓]	1
R	291899	45	[V!𝔓]	1
R	291899	46	[V!𝔓]	1
R	291899	47	[V!𝔓]	1
R	291899	48	[V!𝔓]	1
R	291899	49	[V!𝔓]	1
R	291899	50	[V!𝔓]	1
R	291899	51	[V!𝔓]	1
R	291899	52	[V!𝔓]	1
R	291899	53	[V!𝔓]	1
R	291899	54	[V!𝔓]	1
R	291899	55	[V!𝔓]	1
R	291899	56	[V!𝔓]	1
R	291899	57	[V!𝔓]	1
R	291899	58	[V!𝔓]	1
R	291899	59	[V!𝔓]	1
R	291899	60	[V!𝔓]	1
R	291899	61	[V!𝔓]	1
R	291899	62	[V!𝔓]	1
R	291899	63	[V!𝔓]	1
R	291899	64	[V!𝔓]	1
R	291899	65	[V!𝔓]	1
R	291899	66	[V!𝔓]	1
R	291899	67	[V!𝔓]	1
R	291899	68	[V!𝔓]	1
R	291899	69	[V!𝔓]	1
R	291899	70	[V!𝔓]	1
R	291899	71	[V!𝔓]	1
R	291899	72	[V!𝔓]	1
R	291899	73	[V!𝔓]	1
R	291899	74	[V!𝔓]	1
R	291899	75	[V!𝔓]	1
R	291899	76	[V!𝔓]	1
R	291899	77	[V!𝔓]	1
R	291899	78	[V!𝔓]	1
R	291899	79	[V!𝔓]	1
R	291899	80	[V!𝔓]	1
R	291899	81	[V!𝔓]	1
R	291899	82	[V!𝔓]	1
R	291899	83	[V!𝔓]	1
R	304982	0	[V!𝔓]	1
R	304982	1	[V!𝔓]	1
R	304982	2	[V!𝔓]	1
R	304982	3	[V!𝔓]	1
R	304982	4	[V!𝔓]	1
R	304982	5	[V!𝔓]	1
R	304982	6	[V!𝔓]	1
R	304982	7	[V!𝔓]	1
R	304982	8	[V!𝔓]	1
R	304982	9	[V!𝔓]	1
R	304982	10	[V!𝔓]	1
R	304982	11	[V!𝔓]	1
R	304982	12	[V!𝔓]	1
R	306745	0	[V!𝔓]	1
R	306745	1	[V!𝔓]	1
R	309440	0	[V!𝔓]	1
R	309440	1	[V!𝔓]	1
R	311048	0	[V!𝔓]	1
R	312277	0	[V!𝔓]	1
R	312277	1	[V!𝔓]	1
R	312277	2	[V!𝔓]	1
R	312277	3	[V!𝔓]	1
R	312277	4	[V!𝔓]	1
R	312277	5	[V!𝔓]	1
R	312277	6	[V!𝔓]	1
R	312277	7	[V!𝔓]	1
R	314884	0	[V!𝔓]	1
R	314884	1	[V!𝔓]	1
R	314884	2	[V!𝔓]	1
R	314884	3	[V!𝔓]	1
R	314884	4	[V!𝔓]	1
R	314884	5	[V!𝔓]	1
R	314884	6	[V!𝔓]	1
R	314884	7	[V!𝔓]	1
R	314884	8	[V!𝔓]	1
R	314884	9	[V!𝔓]	1
R	314959	0	[V!𝔓]	1
R	314959	1	[V!𝔓]	1
R	314982	0	[V!𝔓]	1
R	291601	0	[V!𝔓]	1
R	291602	0	[V!𝔓]	1
R	291602	1	[V!𝔓]	1
R	291608	0	[V!𝔓]	1
R	291608	1	[V!𝔓]	1
R	291608	2	[V!𝔓]	1
R	291641	0	[V!𝔓]	1
R	291641	1	[V!𝔓]	1
R	291641	2	[V!𝔓]	1
R	291641	3	[V!𝔓]	1
R	291641	4	[V!𝔓]	1
R	291641	5	[V!𝔓]	1
R	291641	6	[V!𝔓]	1
R	291641	8	[V!𝔓]	1
R	291641	9	[V!𝔓]	1
R	291641	10	[V!𝔓]	1
R	291641	11	[V!𝔓]	1
R	291641	12	[V!𝔓]	1
R	291641	14	[V!𝔓]	1
R	291641	15	[V!𝔓]	1
R	291641	16	[V!𝔓]	1
R	291641	17	[V!𝔓]	1
R	291641	18	[V!𝔓]	1
R	291641	19	[V!𝔓]	1
R	291641	20	[V!𝔓]	1
R	291641	21	[V!𝔓]	1
R	291641	22	[V!𝔓]	1
R	291641	23	[V!𝔓]	1
R	291641	24	[V!𝔓]	1
R	291641	25	[V!𝔓]	1
R	291641	27	[V!𝔓]	1
R	291641	28	[V!𝔓]	1
R	291641	29	[V!𝔓]	1
R	291641	30	[V!𝔓]	1
R	291641	32	[V!𝔓]	1
R	291641	33	[V!𝔓]	1
R	291641	35	[V!𝔓]	1
R	291641	36	[V!𝔓]	1
R	291641	37	[V!𝔓]	1
R	291641	38	[V!𝔓]	1
R	291641	39	[V!𝔓]	1
R	291641	41	[V!𝔓]	1
R	291641	42	[V!𝔓]	1
R	291641	43	[V!𝔓]	1
R	291641	44	[V!𝔓]	1
R	291641	46	[V!𝔓]	1
R	291641	47	[V!𝔓]	1
R	291641	48	[V!𝔓]	1
R	291641	50	[V!𝔓]	1
R	291641	51	[V!𝔓]	1
R	291641	52	[V!𝔓]	1
R	291641	53	[V!𝔓]	1
R	291641	54	[V!𝔓]	1
R	291641	55	[V!𝔓]	1
R	291641	57	[V!𝔓]	1
R	291641	58	[V!𝔓]	1
R	291641	59	[V!𝔓]	1
R	291641	60	[V!𝔓]	1
R	291641	62	[V!𝔓]	1
R	291641	63	[V!𝔓]	1
R	291641	64	[V!𝔓]	1
R	291641	66	[V!𝔓]	1
R	291641	67	[V!𝔓]	1
R	291641	68	[V!𝔓]	1
R	291641	69	[V!𝔓]	1
R	291641	71	[V!𝔓]	1
